feature,mean_ic,ic_std,positive_ic_rate,months,icir,abs_mean_ic,factor,lag,selected,test_year
alpha005__lag_39,-0.020603927221318877,0.14773635494979004,0.42857142857142855,84,-0.48311803543419496,0.020603927221318877,alpha005,39,False,2026
alpha004__lag_06,0.02060183387725028,0.12101387505386046,0.5833333333333334,84,0.589741019178327,0.02060183387725028,alpha004,6,False,2026
alpha011__lag_52,0.020589451421516903,0.11416302117259819,0.5238095238095238,84,0.6247552945909289,0.020589451421516903,alpha011,52,False,2026
alpha010__lag_14,0.020557608240894917,0.14450612758559653,0.6190476190476191,84,0.49280708784110705,0.020557608240894917,alpha010,14,False,2026
alpha009__lag_20,-0.020360311473796126,0.13633875966065623,0.4523809523809524,84,-0.5173157511233987,0.020360311473796126,alpha009,20,False,2026
alpha038__lag_47,-0.020266187568161197,0.1422518685720403,0.42857142857142855,84,-0.49351993609840383,0.020266187568161197,alpha038,47,False,2026
alpha013__lag_29,0.020217530005730972,0.10120751353347196,0.5476190476190477,84,0.6919997923255577,0.020217530005730972,alpha013,29,False,2026
alpha041__lag_33,0.020180563167519677,0.15098523340973208,0.5,84,0.46300899686848684,0.020180563167519677,alpha041,33,False,2026
alpha043__lag_00,0.020114053864603354,0.11886180545880809,0.5238095238095238,84,0.5862028278166032,0.020114053864603354,alpha043,0,False,2026
alpha009__lag_06,0.020089239426294175,0.16702979736595194,0.5476190476190477,84,0.41663923348386017,0.020089239426294175,alpha009,6,False,2026
alpha040__lag_04,0.020072471784343616,0.1363204238431783,0.5476190476190477,84,0.5100709047672997,0.020072471784343616,alpha040,4,False,2026
alpha010__lag_36,-0.02004374337354753,0.1450674752844244,0.44047619047619047,84,-0.4786294354236108,0.02004374337354753,alpha010,36,False,2026
alpha041__lag_22,-0.02003450446868527,0.14606705685243832,0.47619047619047616,84,-0.4751349194265543,0.02003450446868527,alpha041,22,False,2026
alpha033__lag_06,0.019995702750139087,0.1820988327575305,0.5,84,0.3803821537110143,0.019995702750139087,alpha033,6,False,2026
alpha005__lag_05,0.019991975645882044,0.14473470953965462,0.5,84,0.4784908564432519,0.019991975645882044,alpha005,5,False,2026
alpha010__lag_55,0.019957405813858492,0.12491515167149365,0.6190476190476191,84,0.5534515292072746,0.019957405813858492,alpha010,55,False,2026
alpha007__lag_28,-0.01993820417831059,0.08672012772665556,0.4166666666666667,84,-0.7964467662540388,0.01993820417831059,alpha007,28,False,2026
alpha018__lag_14,0.019836416267445374,0.156800166194154,0.5357142857142857,84,0.43823526019428594,0.019836416267445374,alpha018,14,False,2026
alpha004__lag_36,-0.019722316172436083,0.12580730438324644,0.42857142857142855,84,-0.5430535821598238,0.019722316172436083,alpha004,36,False,2026
alpha041__lag_01,-0.019703289387922557,0.15158175239904442,0.4523809523809524,84,-0.45027976990625806,0.019703289387922557,alpha041,1,False,2026
alpha038__lag_25,0.019649307833533785,0.15864590831952008,0.5238095238095238,84,0.42905108441494044,0.019649307833533785,alpha038,25,False,2026
alpha040__lag_41,0.01964702845000518,0.15157497037121903,0.5833333333333334,84,0.4490141269342673,0.01964702845000518,alpha040,41,False,2026
alpha033__lag_28,0.019646437920805795,0.1523755540175991,0.5357142857142857,84,0.44664157431254675,0.019646437920805795,alpha033,28,False,2026
alpha013__lag_39,0.019560571343019445,0.09046892161888541,0.5833333333333334,84,0.7489843536305185,0.019560571343019445,alpha013,39,False,2026
alpha101__lag_00,-0.019462048061000638,0.15954720320097832,0.5,84,-0.42256154147105424,0.019462048061000638,alpha101,0,False,2026
alpha011__lag_53,0.019358255392423793,0.1052660289943313,0.5357142857142857,84,0.637042780199827,0.019358255392423793,alpha011,53,False,2026
alpha010__lag_12,-0.019332910444004908,0.13419507668377137,0.4523809523809524,84,-0.4990582959478274,0.019332910444004908,alpha010,12,False,2026
alpha038__lag_50,-0.01932476484627764,0.16821296732892224,0.47619047619047616,84,-0.39796544927031685,0.01932476484627764,alpha038,50,False,2026
alpha011__lag_51,0.019239530416264177,0.12301771649710348,0.5357142857142857,84,0.5417730899844978,0.019239530416264177,alpha011,51,False,2026
alpha101__lag_43,0.019201924329799815,0.1455093371543661,0.5476190476190477,84,0.45713504291512463,0.019201924329799815,alpha101,43,False,2026
alpha002__lag_43,-0.019173909799410555,0.09563389969521287,0.38095238095238093,84,-0.6945274857171647,0.019173909799410555,alpha002,43,False,2026
alpha040__lag_13,0.019161046430447328,0.14210897111763054,0.5357142857142857,84,0.4670768591554969,0.019161046430447328,alpha040,13,False,2026
alpha004__lag_02,0.019020910664999908,0.11600746301760087,0.5952380952380952,84,0.5679838662278142,0.019020910664999908,alpha004,2,False,2026
alpha009__lag_45,-0.019009908062899965,0.16199023648837999,0.5238095238095238,84,-0.40651989065424793,0.019009908062899965,alpha009,45,False,2026
alpha040__lag_54,0.018986250636953146,0.13433235221850087,0.5833333333333334,84,0.4896087979602982,0.018986250636953146,alpha040,54,False,2026
alpha040__lag_14,0.01898315847763114,0.14418517593756827,0.5833333333333334,84,0.4560773291371623,0.01898315847763114,alpha040,14,False,2026
alpha003__lag_10,0.01892019788385448,0.08321918768301367,0.5833333333333334,84,0.787576637948417,0.01892019788385448,alpha003,10,False,2026
alpha006__lag_00,0.01884476375240016,0.11201731167755298,0.6309523809523809,84,0.5827686415068665,0.01884476375240016,alpha006,0,False,2026
alpha038__lag_41,-0.018833341666753406,0.1627895409494334,0.38095238095238093,84,-0.4007665904439588,0.018833341666753406,alpha038,41,False,2026
alpha038__lag_36,-0.018822023387427136,0.14708733882491712,0.4523809523809524,84,-0.4432835765297127,0.018822023387427136,alpha038,36,False,2026
alpha003__lag_11,0.01879425716342225,0.0828911184916849,0.6309523809523809,84,0.785430547684747,0.01879425716342225,alpha003,11,False,2026
alpha011__lag_00,0.018780586609512415,0.13918918824992024,0.6190476190476191,84,0.4674059905459914,0.018780586609512415,alpha011,0,False,2026
alpha041__lag_05,-0.01877857616497667,0.1534191445128294,0.42857142857142855,84,-0.4240076831978636,0.01877857616497667,alpha041,5,False,2026
alpha013__lag_01,0.018657492578744755,0.08020941952131634,0.6190476190476191,84,0.8057837915068568,0.018657492578744755,alpha013,1,False,2026
alpha022__lag_03,0.01860545533939913,0.0965210885687724,0.6190476190476191,84,0.6677420328269885,0.01860545533939913,alpha022,3,False,2026
alpha010__lag_17,0.018553583186073204,0.1346229509080203,0.5714285714285714,84,0.4774185757180563,0.018553583186073204,alpha010,17,False,2026
alpha012__lag_16,0.01853316748252771,0.09273181501440117,0.5714285714285714,84,0.6923273894711586,0.01853316748252771,alpha012,16,False,2026
alpha007__lag_31,-0.018465200718712382,0.10326364764740575,0.44047619047619047,84,-0.6194370728791639,0.018465200718712382,alpha007,31,False,2026
alpha013__lag_26,0.018432882476753527,0.0886831754631877,0.5714285714285714,84,0.7200168197165174,0.018432882476753527,alpha013,26,False,2026
alpha014__lag_17,0.018405324327912833,0.10870277599467218,0.5714285714285714,84,0.5865343653650759,0.018405324327912833,alpha014,17,False,2026
alpha033__lag_25,0.01840504147886819,0.15699438762155812,0.5595238095238095,84,0.4061096379273987,0.01840504147886819,alpha033,25,False,2026
alpha038__lag_23,0.01830031232189904,0.15396938250786638,0.5833333333333334,84,0.41173212777272117,0.01830031232189904,alpha038,23,False,2026
alpha006__lag_15,0.01828385529900797,0.10146076461417264,0.5595238095238095,84,0.6242524675729794,0.01828385529900797,alpha006,15,False,2026
alpha022__lag_50,-0.01828340404985727,0.10498050356537783,0.38095238095238093,84,-0.6033079224075523,0.01828340404985727,alpha022,50,False,2026
alpha007__lag_54,-0.01825538106747865,0.09905549557945968,0.44047619047619047,84,-0.6384148064766355,0.01825538106747865,alpha007,54,False,2026
alpha010__lag_28,0.018241890222539556,0.13643974230627137,0.5357142857142857,84,0.46314776263074425,0.018241890222539556,alpha010,28,False,2026
alpha033__lag_31,0.018178792605701828,0.12701769198618396,0.5476190476190477,84,0.49578278302770395,0.018178792605701828,alpha033,31,False,2026
alpha005__lag_52,0.018163073490367904,0.15086770660559598,0.5476190476190477,84,0.4170457258844247,0.018163073490367904,alpha005,52,False,2026
alpha013__lag_04,0.01809466383707194,0.07740650421301597,0.5714285714285714,84,0.809773737499899,0.01809466383707194,alpha013,4,False,2026
alpha010__lag_46,-0.01807443421068549,0.13333139275628864,0.5119047619047619,84,-0.4695944101955208,0.01807443421068549,alpha010,46,False,2026
alpha006__lag_12,0.018011573398263044,0.09825851608084389,0.5952380952380952,84,0.6349975858454808,0.018011573398263044,alpha006,12,False,2026
alpha038__lag_33,0.017990380398585436,0.14600279978983294,0.5357142857142857,84,0.4268445939762188,0.017990380398585436,alpha038,33,False,2026
alpha040__lag_37,0.017977355460237883,0.1328078436733751,0.5952380952380952,84,0.4689134644703245,0.017977355460237883,alpha040,37,False,2026
alpha043__lag_32,-0.017954705697467963,0.11125895388848353,0.5357142857142857,84,-0.5590284901317937,0.017954705697467963,alpha043,32,False,2026
alpha040__lag_42,0.01788182755361903,0.15093955321686628,0.5952380952380952,84,0.41039254714836854,0.01788182755361903,alpha040,42,False,2026
alpha101__lag_47,0.01782558198496302,0.13525808615191473,0.5238095238095238,84,0.45653187252351735,0.01782558198496302,alpha101,47,False,2026
alpha033__lag_12,-0.017785370393779282,0.1495247184081221,0.38095238095238093,84,-0.41204110573043135,0.017785370393779282,alpha033,12,False,2026
alpha040__lag_32,0.01778292635477501,0.13812442898967353,0.5476190476190477,84,0.44598818875158813,0.01778292635477501,alpha040,32,False,2026
alpha005__lag_43,-0.017774049511513,0.15620578292935453,0.4166666666666667,84,-0.39416667210212497,0.017774049511513,alpha005,43,False,2026
alpha101__lag_39,-0.01775437197744504,0.14574245639167083,0.4880952380952381,84,-0.4219974753104184,0.01775437197744504,alpha101,39,False,2026
alpha040__lag_16,0.017734663663642534,0.14547879183783058,0.5595238095238095,84,0.42229301099525185,0.017734663663642534,alpha040,16,False,2026
alpha033__lag_45,-0.017731942732835265,0.1734929666535035,0.44047619047619047,84,-0.3540503839733286,0.017731942732835265,alpha033,45,False,2026
alpha043__lag_03,0.01767533268015877,0.11129671440967087,0.5833333333333334,84,0.5501433605672978,0.01767533268015877,alpha043,3,False,2026
alpha014__lag_19,0.017594887116023812,0.11407742101974092,0.5833333333333334,84,0.5342904523256813,0.017594887116023812,alpha014,19,False,2026
alpha033__lag_14,0.017593427198682704,0.17406373212273468,0.5833333333333334,84,0.3501327866036551,0.017593427198682704,alpha033,14,False,2026
alpha018__lag_10,-0.017559454638782276,0.1411602301133736,0.40476190476190477,84,-0.43091269493036166,0.017559454638782276,alpha018,10,False,2026
alpha033__lag_35,0.017554364426342048,0.13818165844429195,0.4880952380952381,84,0.4400736164743881,0.017554364426342048,alpha033,35,False,2026
alpha009__lag_58,0.017549330648603943,0.13071660966612353,0.6428571428571429,84,0.46507222609041104,0.017549330648603943,alpha009,58,False,2026
alpha022__lag_51,-0.017479129385948772,0.09603430064508768,0.44047619047619047,84,-0.6304984774225472,0.017479129385948772,alpha022,51,False,2026
alpha003__lag_40,0.017478651159260863,0.07411278125119922,0.6309523809523809,84,0.8169687156389804,0.017478651159260863,alpha003,40,False,2026
alpha009__lag_48,0.01747202304300925,0.13315068531393878,0.5952380952380952,84,0.45455915679524034,0.01747202304300925,alpha009,48,False,2026
alpha014__lag_13,0.017431741740463923,0.10212969108193384,0.5952380952380952,84,0.5912612099194638,0.017431741740463923,alpha014,13,False,2026
alpha004__lag_30,0.017407596833334565,0.1194793830085449,0.5238095238095238,84,0.5047036801462934,0.017407596833334565,alpha004,30,False,2026
alpha018__lag_20,-0.017394187309420772,0.167422691965866,0.42857142857142855,84,-0.3598988383537514,0.017394187309420772,alpha018,20,False,2026
alpha011__lag_06,0.017391746686586978,0.1269666075614526,0.6190476190476191,84,0.47450884090065054,0.017391746686586978,alpha011,6,False,2026
alpha005__lag_36,-0.017389084058950628,0.16538789839381676,0.4166666666666667,84,-0.36421984171381855,0.017389084058950628,alpha005,36,False,2026
alpha009__lag_15,-0.017323281593057373,0.1298132376497613,0.47619047619047616,84,-0.4622764891505387,0.017323281593057373,alpha009,15,False,2026
alpha006__lag_25,0.017275240908383154,0.11950407990838963,0.5595238095238095,84,0.5007627352848452,0.017275240908383154,alpha006,25,False,2026
alpha038__lag_06,0.017251049052395735,0.16742062829622203,0.5119047619047619,84,0.3569415996903961,0.017251049052395735,alpha038,6,False,2026
alpha003__lag_24,0.0172378469425089,0.07486846246426562,0.6785714285714286,84,0.7975808700965848,0.0172378469425089,alpha003,24,False,2026
alpha014__lag_15,0.01723445203269422,0.09861877182747994,0.5238095238095238,84,0.6053806188837,0.01723445203269422,alpha014,15,False,2026
alpha010__lag_33,0.017205608326033815,0.12712119860062426,0.5714285714285714,84,0.4688594526149209,0.017205608326033815,alpha010,33,False,2026
alpha005__lag_22,0.017202828420147982,0.13939085032195594,0.5357142857142857,84,0.4275197803695849,0.017202828420147982,alpha005,22,False,2026
alpha013__lag_12,0.01715395767113027,0.09401353372140292,0.5952380952380952,84,0.6320691300750342,0.01715395767113027,alpha013,12,False,2026
alpha005__lag_33,-0.01713938492850408,0.16025340990040987,0.44047619047619047,84,-0.37049177955212304,0.01713938492850408,alpha005,33,False,2026
alpha018__lag_43,-0.01712399715912702,0.16271617795422014,0.42857142857142855,84,-0.364556659100213,0.01712399715912702,alpha018,43,False,2026
alpha014__lag_14,0.017121624708949294,0.1041064614659362,0.5952380952380952,84,0.5697153372892267,0.017121624708949294,alpha014,14,False,2026
alpha013__lag_02,0.017113068695551733,0.08168394478234714,0.5714285714285714,84,0.7257412587771533,0.017113068695551733,alpha013,2,False,2026
alpha009__lag_28,0.017098275972339965,0.1434898985268701,0.5357142857142857,84,0.41278282318084164,0.017098275972339965,alpha009,28,False,2026
alpha022__lag_20,-0.017045518542659715,0.0985635439624723,0.44047619047619047,84,-0.5990795982028623,0.017045518542659715,alpha022,20,False,2026
alpha011__lag_47,0.017031011580394537,0.11609763764728981,0.5595238095238095,84,0.5081684340753831,0.017031011580394537,alpha011,47,False,2026
alpha005__lag_42,-0.01702096106563455,0.14984845759767626,0.44047619047619047,84,-0.3934797839358997,0.01702096106563455,alpha005,42,False,2026
alpha012__lag_48,0.016951003998566767,0.09466196125116938,0.5714285714285714,84,0.6203125263149594,0.016951003998566767,alpha012,48,False,2026
alpha043__lag_54,-0.016940140143473077,0.11347908564970069,0.42857142857142855,84,-0.5171205468892476,0.016940140143473077,alpha043,54,False,2026
alpha040__lag_26,0.016686437274324666,0.1491935515739598,0.5238095238095238,84,0.38743976333473057,0.016686437274324666,alpha040,26,False,2026
alpha007__lag_48,0.01668625959592285,0.08795394060323757,0.5714285714285714,84,0.6571951003036297,0.01668625959592285,alpha007,48,False,2026
alpha018__lag_12,-0.016634702602093147,0.15506275883185786,0.42857142857142855,84,-0.3716192113783551,0.016634702602093147,alpha018,12,False,2026
alpha040__lag_27,0.016631166305676338,0.1498380461929757,0.5238095238095238,84,0.38449547044226484,0.016631166305676338,alpha040,27,False,2026
alpha101__lag_09,0.016608232500169105,0.15539405628722475,0.5238095238095238,84,0.37023684433642656,0.016608232500169105,alpha101,9,False,2026
alpha040__lag_02,0.016587196943827227,0.1338901091933944,0.5357142857142857,84,0.4291559404191953,0.016587196943827227,alpha040,2,False,2026
alpha038__lag_09,-0.016571791486242538,0.16181139737802913,0.42857142857142855,84,-0.35477333848804365,0.016571791486242538,alpha038,9,False,2026
alpha041__lag_04,-0.016566589594717837,0.1512558707146314,0.4523809523809524,84,-0.3794123791773924,0.016566589594717837,alpha041,4,False,2026
alpha006__lag_53,0.016558149504749736,0.11040787297960741,0.5476190476190477,84,0.5195201292727588,0.016558149504749736,alpha006,53,False,2026
alpha038__lag_39,0.016489844820913587,0.148910433472725,0.5238095238095238,84,0.3836030608826376,0.016489844820913587,alpha038,39,False,2026
alpha006__lag_17,0.01646436140058209,0.11971264591225844,0.5357142857142857,84,0.47642603239903725,0.01646436140058209,alpha006,17,False,2026
alpha101__lag_59,0.016437558727694274,0.16089454777206752,0.5714285714285714,84,0.3539049304404886,0.016437558727694274,alpha101,59,False,2026
alpha004__lag_58,0.016427080284118874,0.11871089175433745,0.5595238095238095,84,0.47935850285729625,0.016427080284118874,alpha004,58,False,2026
alpha101__lag_19,-0.016407011839882198,0.14890194204731588,0.4523809523809524,84,-0.3816978840750096,0.016407011839882198,alpha101,19,False,2026
alpha006__lag_28,0.016339523057442056,0.10397911154860762,0.5595238095238095,84,0.5443571056808435,0.016339523057442056,alpha006,28,False,2026
alpha101__lag_24,-0.016317809797288686,0.1508190307998113,0.44047619047619047,84,-0.37479720546227735,0.016317809797288686,alpha101,24,False,2026
alpha043__lag_50,0.01630370198980844,0.13487819635108922,0.5357142857142857,84,0.41873098783592944,0.01630370198980844,alpha043,50,False,2026
alpha005__lag_41,-0.016235542572961937,0.15565333266081144,0.4166666666666667,84,-0.3613258276467026,0.016235542572961937,alpha005,41,False,2026
alpha002__lag_02,0.016230242210826657,0.08971015720832405,0.5476190476190477,84,0.6267206524456377,0.016230242210826657,alpha002,2,False,2026
alpha007__lag_40,-0.016201155745478663,0.11052005054425172,0.47619047619047616,84,-0.5078033307860258,0.016201155745478663,alpha007,40,False,2026
alpha006__lag_56,-0.0161940329101389,0.10473542316028578,0.4523809523809524,84,-0.5356141586763322,0.0161940329101389,alpha006,56,False,2026
alpha006__lag_19,0.016186899465488985,0.11902717968569186,0.5952380952380952,84,0.4710946250305327,0.016186899465488985,alpha006,19,False,2026
alpha018__lag_55,0.0161824029076256,0.1598381822259372,0.5476190476190477,84,0.35071399879833715,0.0161824029076256,alpha018,55,False,2026
alpha033__lag_01,-0.016131079225235538,0.15093759521318062,0.4642857142857143,84,-0.3702172246691115,0.016131079225235538,alpha033,1,False,2026
alpha018__lag_30,-0.016124933530648616,0.172484074407088,0.42857142857142855,84,-0.32384675790806444,0.016124933530648616,alpha018,30,False,2026
alpha040__lag_59,-0.016090791145056287,0.13679198325547534,0.5238095238095238,84,-0.4074810107134159,0.016090791145056287,alpha040,59,False,2026
alpha003__lag_12,0.016072832678638252,0.07375642651265324,0.5952380952380952,84,0.7548891435562954,0.016072832678638252,alpha003,12,False,2026
alpha018__lag_32,0.016031940110105128,0.1440208010970723,0.5357142857142857,84,0.38561283652195905,0.016031940110105128,alpha018,32,False,2026
alpha040__lag_38,0.01601796173815272,0.1354652289115469,0.5952380952380952,84,0.4096095180600243,0.01601796173815272,alpha040,38,False,2026
alpha003__lag_05,0.01600893372049668,0.07597970328676071,0.5952380952380952,84,0.7298866770840495,0.01600893372049668,alpha003,5,False,2026
alpha012__lag_09,-0.015995643208357696,0.10856402714838673,0.39285714285714285,84,-0.5103949708636297,0.015995643208357696,alpha012,9,False,2026
alpha013__lag_18,0.01597995426010761,0.08564609571971699,0.5833333333333334,84,0.646336355406361,0.01597995426010761,alpha013,18,False,2026
alpha041__lag_29,0.015974808172524998,0.1567111367545063,0.5,84,0.35312333212571356,0.015974808172524998,alpha041,29,False,2026
alpha013__lag_19,0.01591989162999849,0.08681495951291174,0.5119047619047619,84,0.6352375514279168,0.01591989162999849,alpha013,19,False,2026
alpha101__lag_33,-0.015916610530913006,0.14092802883679767,0.4523809523809524,84,-0.39124052683306665,0.015916610530913006,alpha101,33,False,2026
alpha002__lag_44,-0.015915861709005066,0.09574081948178131,0.36904761904761907,84,-0.575868919348086,0.015915861709005066,alpha002,44,False,2026
alpha012__lag_04,0.01590686341196787,0.08572460785083205,0.5119047619047619,84,0.6427908230628169,0.01590686341196787,alpha012,4,False,2026
alpha005__lag_27,0.015881989797333854,0.17280520867856172,0.47619047619047616,84,0.3183748159517772,0.015881989797333854,alpha005,27,False,2026
alpha009__lag_25,0.01586330468705523,0.14880880845146843,0.5476190476190477,84,0.36927988309087273,0.01586330468705523,alpha009,25,False,2026
alpha010__lag_19,0.01583206560060283,0.14170750571794052,0.5476190476190477,84,0.38702173000757134,0.01583206560060283,alpha010,19,False,2026
alpha041__lag_43,-0.015812213899580162,0.15382659429210904,0.44047619047619047,84,-0.3560835235318548,0.015812213899580162,alpha041,43,False,2026
alpha014__lag_22,0.015770978805164843,0.11233023283756449,0.5,84,0.486354134334218,0.015770978805164843,alpha014,22,False,2026
alpha011__lag_04,0.01576335939340546,0.1249966706270837,0.5,84,0.436858665600818,0.01576335939340546,alpha011,4,False,2026
alpha014__lag_21,0.015724900758617637,0.10735234977903237,0.5238095238095238,84,0.5074192994185176,0.015724900758617637,alpha014,21,False,2026
alpha040__lag_15,0.01572031749987526,0.13759259426989376,0.5714285714285714,84,0.39578276382358846,0.01572031749987526,alpha040,15,False,2026
alpha013__lag_06,0.01569575159646388,0.09410093123009933,0.5833333333333334,84,0.5778017044609232,0.01569575159646388,alpha013,6,False,2026
alpha033__lag_44,-0.01569249494763201,0.14280029137499822,0.4166666666666667,84,-0.3806742729318452,0.01569249494763201,alpha033,44,False,2026
alpha002__lag_58,0.015654490256907325,0.09550036394648115,0.5595238095238095,84,0.5678380975961614,0.015654490256907325,alpha002,58,False,2026
alpha040__lag_28,0.015631250098520084,0.1441770780349535,0.5714285714285714,84,0.3755675968115972,0.015631250098520084,alpha040,28,False,2026
alpha041__lag_09,0.01562285709821135,0.17951588073323407,0.5595238095238095,84,0.3014728517941148,0.01562285709821135,alpha041,9,False,2026
alpha005__lag_04,0.015612018461582777,0.13646100743903564,0.5357142857142857,84,0.39631554378264766,0.015612018461582777,alpha005,4,False,2026
alpha009__lag_55,0.015547319875045398,0.13631608993100913,0.5595238095238095,84,0.3950927283599894,0.015547319875045398,alpha009,55,False,2026
alpha003__lag_37,0.015487083514561692,0.07304081336238458,0.5952380952380952,84,0.7345048411549475,0.015487083514561692,alpha003,37,False,2026
alpha010__lag_40,0.015483158123869002,0.1334253609819042,0.5476190476190477,84,0.4019867937370777,0.015483158123869002,alpha010,40,False,2026
alpha041__lag_35,0.015479437072486415,0.13377834918934983,0.4880952380952381,84,0.40082975525678205,0.015479437072486415,alpha041,35,False,2026
alpha012__lag_30,-0.015455250304801892,0.09132900811949259,0.44047619047619047,84,-0.5862163473096521,0.015455250304801892,alpha012,30,False,2026
alpha011__lag_55,-0.015447276311913925,0.10910829049581111,0.42857142857142855,84,-0.4904387611465198,0.015447276311913925,alpha011,55,False,2026
alpha010__lag_58,0.015350206988011407,0.1295627127804464,0.6428571428571429,84,0.41041651319834266,0.015350206988011407,alpha010,58,False,2026
alpha101__lag_45,0.015324497130636059,0.16720415084785625,0.5357142857142857,84,0.31748981704236723,0.015324497130636059,alpha101,45,False,2026
alpha003__lag_14,0.015295626778033049,0.07023723413429922,0.5714285714285714,84,0.7543805800355955,0.015295626778033049,alpha003,14,False,2026
alpha003__lag_38,0.015272676469980937,0.0721778219898617,0.5714285714285714,84,0.7329966708411995,0.015272676469980937,alpha003,38,False,2026
alpha005__lag_30,0.015251678920249553,0.15804735845267204,0.5238095238095238,84,0.3342881912007412,0.015251678920249553,alpha005,30,False,2026
alpha033__lag_48,0.01513946666086553,0.14894530515190238,0.5595238095238095,84,0.35210677408557867,0.01513946666086553,alpha033,48,False,2026
alpha013__lag_17,0.015135717670686619,0.08362540796139414,0.5595238095238095,84,0.6269824603247348,0.015135717670686619,alpha013,17,False,2026
alpha022__lag_10,0.015132379291541157,0.10385326081812106,0.5595238095238095,84,0.504751599822258,0.015132379291541157,alpha022,10,False,2026
alpha006__lag_03,0.015122978424163819,0.11391833398116553,0.5238095238095238,84,0.45986920765098876,0.015122978424163819,alpha006,3,False,2026
alpha012__lag_44,-0.015119185331241106,0.0888835204176898,0.4523809523809524,84,-0.5892475239436588,0.015119185331241106,alpha012,44,False,2026
alpha007__lag_32,-0.015003491686211205,0.09424987045350831,0.4523809523809524,84,-0.5514449996888613,0.015003491686211205,alpha007,32,False,2026
alpha003__lag_56,-0.014981064961705603,0.07092470087732494,0.42857142857142855,84,-0.731704620370411,0.014981064961705603,alpha003,56,False,2026
alpha002__lag_27,0.01492441885973439,0.09747986497942425,0.5357142857142857,84,0.5303628958442943,0.01492441885973439,alpha002,27,False,2026
alpha040__lag_31,0.014887531185607287,0.13579187390222683,0.5357142857142857,84,0.3797865022660253,0.014887531185607287,alpha040,31,False,2026
alpha022__lag_54,0.014885799955474727,0.10452308952329428,0.5952380952380952,84,0.4933448093005843,0.014885799955474727,alpha022,54,False,2026
alpha002__lag_47,-0.014843090988025534,0.08479035871132064,0.44047619047619047,84,-0.6064129960850245,0.014843090988025534,alpha002,47,False,2026
alpha007__lag_17,-0.014817702098315198,0.09834522372361135,0.39285714285714285,84,-0.521937149847371,0.014817702098315198,alpha007,17,False,2026
alpha014__lag_11,0.014777987098846816,0.10750947355167295,0.5595238095238095,84,0.47616686498790456,0.014777987098846816,alpha014,11,False,2026
alpha013__lag_27,0.014765911240131007,0.08699269157270488,0.5595238095238095,84,0.5879875199995275,0.014765911240131007,alpha013,27,False,2026
alpha043__lag_05,0.014763949535141471,0.11937829451037857,0.5952380952380952,84,0.42841809426293576,0.014763949535141471,alpha043,5,False,2026
alpha012__lag_13,0.014747160086997951,0.10926741242757329,0.5595238095238095,84,0.4675287896098592,0.014747160086997951,alpha012,13,False,2026
alpha010__lag_45,-0.01473410519702524,0.14549819174077133,0.44047619047619047,84,-0.3507977453187978,0.01473410519702524,alpha010,45,False,2026
alpha002__lag_04,0.014721557712506664,0.08687883012452632,0.5238095238095238,84,0.5869896242403626,0.014721557712506664,alpha002,4,False,2026
alpha101__lag_35,-0.014698695071082084,0.14083065136900513,0.47619047619047616,84,-0.36155320479728387,0.014698695071082084,alpha101,35,False,2026
alpha013__lag_13,0.014682194998490343,0.08762207403124629,0.5357142857142857,84,0.5804543657560629,0.014682194998490343,alpha013,13,False,2026
alpha004__lag_27,0.014680023612383604,0.11517206185424853,0.5714285714285714,84,0.441540185069132,0.014680023612383604,alpha004,27,False,2026
alpha005__lag_51,0.014667234986964248,0.14562164079860127,0.5714285714285714,84,0.34890962723197017,0.014667234986964248,alpha005,51,False,2026
alpha101__lag_32,-0.014601728837048876,0.13658482716483536,0.4642857142857143,84,-0.370333026721779,0.014601728837048876,alpha101,32,False,2026
alpha003__lag_57,-0.014600979293047817,0.0647942447091393,0.39285714285714285,84,-0.7806137131266782,0.014600979293047817,alpha003,57,False,2026
alpha006__lag_20,0.01458766813154976,0.11598963324937223,0.5119047619047619,84,0.4356696656411626,0.01458766813154976,alpha006,20,False,2026
alpha014__lag_28,0.014579262063712486,0.10679000228936733,0.5595238095238095,84,0.47292859050206715,0.014579262063712486,alpha014,28,False,2026
alpha043__lag_56,-0.01457363096785258,0.1255749357983442,0.42857142857142855,84,-0.40202719000574155,0.01457363096785258,alpha043,56,False,2026
alpha010__lag_52,-0.0145734925444689,0.1397640413845265,0.39285714285714285,84,-0.36120921061947703,0.0145734925444689,alpha010,52,False,2026
alpha002__lag_41,-0.014571621677118719,0.08760219238165166,0.4642857142857143,84,-0.5762136404871052,0.014571621677118719,alpha002,41,False,2026
alpha038__lag_17,0.014558035827569997,0.15195411808023868,0.5476190476190477,84,0.3318798862488802,0.014558035827569997,alpha038,17,False,2026
alpha101__lag_10,0.014557402975926906,0.13014140435375915,0.5714285714285714,84,0.3874886967105555,0.014557402975926906,alpha101,10,False,2026
alpha011__lag_30,-0.014513867328486392,0.10617824222026154,0.42857142857142855,84,-0.47351990580336195,0.014513867328486392,alpha011,30,False,2026
alpha012__lag_37,-0.014512432387749215,0.10572421236089799,0.47619047619047616,84,-0.47550640814774014,0.014512432387749215,alpha012,37,False,2026
alpha043__lag_15,0.014487053080769429,0.11341359108503417,0.5119047619047619,84,0.4424921519154861,0.014487053080769429,alpha043,15,False,2026
alpha033__lag_03,0.014376916929960307,0.17791671668208758,0.5595238095238095,84,0.279923674888673,0.014376916929960307,alpha033,3,False,2026
